Gene ID	Gene Symbol	h1a TPM	h1a Read Count	h1b TPM	h1b Read Count	h2a TPM	h2a Read Count	h2b TPM	h2b Read Count	h2c TPM	h2c Read Count	h1a FPKM	h1b FPKM	h2a FPKM	h2b FPKM	h2c FPKM
84307	ZNF397	6.99	479.68	42.45	67.0	5.29	370.67	15.62	113.22	3.44	56.41	6.27	30.98	4.22	14.49	3.84
84309	NUDT16L1	31.06	491.72	0.0	0.0	47.49	710.24	36.95	109.0	28.19	165.0	27.84	0.0	37.84	34.28	31.48
8431	NR0B2	34.4	344.0	0.0	0.0	1.83	19.0	0.0	0.0	0.24	1.0	30.84	0.0	1.46	0.0	0.27
84310	C7orf50	200.49	2283.0	584.28	408.0	93.98	1164.0	31.51	80.0	45.53	255.0	179.71	426.43	74.88	29.24	50.85
84311	MRPL45	22.98	332.0	0.0	0.0	55.32	864.0	51.62	177.0	35.94	253.0	20.6	0.0	44.08	47.89	40.14
84312	BRMS1L	1.83	45.0	0.0	0.0	2.84	78.0	2.09	12.0	0.25	3.0	1.64	0.0	2.27	1.94	0.28
84313	VPS25	79.44	729.0	76.23	44.0	188.32	1860.0	144.76	318.0	109.18	492.0	71.21	55.63	150.05	134.31	121.94
84314	TMEM107	5.22	117.0	36.02	45.0	4.52	110.0	3.34	16.0	1.73	17.0	4.68	26.29	3.6	3.1	1.93
84315	MON1A	12.67	227.0	63.2	65.0	27.08	551.0	32.27	130.0	7.58	66.0	11.36	46.13	21.58	29.94	8.47
84316	NAA38	70.74	497.0	330.42	138.0	183.97	1332.0	108.73	172.0	178.41	575.0	63.41	241.15	146.58	100.88	199.26
84317	CCDC115	11.23	194.0	0.0	0.0	21.51	405.25	3.56	14.0	10.88	90.0	10.07	0.0	17.14	3.3	12.16
84318	CCDC77	2.42	54.0	0.0	0.0	16.83	416.0	11.58	61.0	2.68	29.0	2.17	0.0	13.41	10.75	3.0
84319	CMSS1	17.95	190.0	0.0	0.0	48.7	605.0	18.19	40.0	21.72	107.0	16.09	0.0	38.8	16.87	24.26
84320	ACBD6	34.53	397.0	0.0	0.0	34.17	424.0	4.38	12.0	21.17	119.0	30.95	0.0	27.23	4.06	23.64
84321	THOC3	33.38	479.0	0.0	0.0	214.94	3500.0	46.68	166.0	75.39	524.0	29.92	0.0	171.26	43.31	84.2
84324	SARNP	27.76	195.0	8.96	4.0	275.92	2078.0	243.91	413.0	179.45	623.0	24.88	6.54	219.85	226.32	200.42
84326	METTL26	336.8	1614.0	1047.12	429.0	255.54	1597.0	171.46	237.0	134.03	377.0	301.9	764.23	203.62	159.09	149.69
84327	ZBED3	9.52	621.0	8.6	34.0	14.06	1000.0	3.62	55.0	2.14	67.0	8.53	6.27	11.21	3.35	2.4
84328	LZIC	15.19	534.0	3.58	11.0	16.27	629.0	30.97	168.0	18.57	227.0	13.62	2.62	12.96	28.74	20.73
84329	HVCN1	7.62	119.3	0.0	0.0	5.7	97.32	0.0	0.0	0.13	1.0	6.83	0.0	4.54	0.0	0.15
84330	ZNF414	27.0	381.0	95.35	135.0	19.47	279.0	11.42	62.0	2.88	32.15	24.2	69.59	15.51	10.6	3.22
84331	MCRIP2	343.37	2453.0	1319.11	385.0	183.7	1445.0	192.92	266.0	129.33	454.0	307.78	962.74	146.37	179.01	144.44
84332	DYDC2	2.76	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48	0.0	0.0	0.0	0.0
84333	PCGF5	4.61	356.0	0.0	0.0	5.45	455.0	2.78	50.0	2.83	106.01	4.13	0.0	4.34	2.58	3.16
84334	COA8	40.98	439.0	25.09	17.0	44.49	516.0	24.0	62.0	33.2	176.0	36.74	18.31	35.45	22.27	37.08
84335	AKT1S1	75.66	1319.0	7.62	8.0	87.83	1673.0	108.58	455.0	44.29	404.0	67.82	5.56	69.98	100.75	49.47
84336	TMEM101	23.67	353.0	0.0	0.0	31.98	517.0	2.68	9.0	6.84	49.0	21.22	0.0	25.48	2.49	7.64
84337	ELOF1	132.2	1112.0	252.94	134.0	161.43	1468.0	272.11	548.0	125.65	519.0	118.5	184.61	128.63	252.48	140.33
8434	RECK	1.95	54.0	0.0	0.0	0.59	17.0	0.48	5.0	0.0	0.0	1.75	0.0	0.47	0.44	0.0
84340	GFM2	4.58	140.0	0.0	0.0	16.0	529.0	0.0	0.0	7.11	104.0	4.11	0.0	12.75	0.0	7.94
84342	COG8	4.86	196.23	0.0	0.0	9.4	311.84	4.37	17.0	3.56	48.01	4.36	0.0	7.49	4.05	3.98
84343	HPS3	10.16	442.63	0.0	0.0	7.78	377.0	2.93	30.0	1.96	46.42	9.11	0.0	6.2	2.72	2.19
8435	SOAT2	0.2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0
8436	CAVIN2	0.41	13.0	23.32	45.0	0.35	12.0	0.0	0.0	0.26	4.0	0.37	17.02	0.28	0.0	0.29
84364	ARFGAP2	31.28	887.0	26.93	46.0	56.91	1767.0	28.94	193.0	17.9	247.0	28.04	19.65	45.35	26.86	19.99
84365	NIFK	19.87	317.0	0.0	0.0	71.09	1227.0	27.77	105.0	35.43	275.0	17.81	0.0	56.65	25.76	39.57
8437	RASAL1	0.46	27.86	0.0	0.0	24.12	1215.45	1.56	19.0	1.72	47.0	0.41	0.0	19.22	1.44	1.92
84376	HOOK3	4.71	750.38	26.67	258.63	1.56	270.03	9.06	338.26	1.69	129.95	4.22	19.46	1.24	8.41	1.89
8438	RAD54L	12.7	267.0	0.0	0.0	31.05	710.0	10.72	42.0	6.84	55.0	11.38	0.0	24.74	9.95	7.64
8439	NSMAF	5.4	200.0	0.0	0.0	8.97	361.0	0.23	2.0	2.77	49.0	4.84	0.0	7.15	0.22	3.09
844	CASQ1	0.11	2.0	0.0	0.0	0.51	10.0	0.0	0.0	1.25	11.0	0.1	0.0	0.41	0.0	1.39
8440	NCK2	2.05	44.0	0.0	0.0	38.13	882.0	10.21	52.0	11.69	111.0	1.83	0.0	30.38	9.47	13.05
84417	ECRG4	0.0	0.0	0.0	0.0	0.7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.0
84418	CYSTM1	183.42	1064.0	37.61	14.0	250.24	1551.0	1361.02	1915.0	837.78	2416.0	164.41	27.45	199.39	1262.83	935.67
84419	C15orf48	29.29	200.0	0.0	0.0	103.29	750.0	105.41	162.0	117.15	381.0	26.26	0.0	82.31	97.8	130.84
8443	GNPAT	33.15	806.0	0.0	0.0	23.42	639.0	12.18	71.0	12.78	151.0	29.71	0.0	18.66	11.3	14.27
84432	PROK1	9.34	118.0	0.0	0.0	0.07	1.0	0.0	0.0	0.0	0.0	8.37	0.0	0.06	0.0	0.0
84433	CARD11	0.17	8.0	0.0	0.0	0.86	43.0	0.0	0.0	0.72	16.0	0.16	0.0	0.68	0.0	0.8
84435	ADGRA1	0.0	0.0	0.0	0.0	0.15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0
84436	ZNF528	5.28	223.0	1.23	3.0	0.28	13.02	1.36	11.92	0.47	10.12	4.73	0.9	0.23	1.26	0.53
84437	MSANTD4	3.94	118.0	0.0	0.0	5.52	181.0	3.64	25.0	2.19	33.0	3.53	0.0	4.4	3.37	2.45
84439	HHIPL1	0.11	5.69	0.49	1.07	0.45	35.0	5.86	48.83	0.69	11.86	0.1	0.36	0.36	5.43	0.77
8444	DYRK3	5.3	319.0	0.0	0.0	1.38	99.0	0.15	3.0	0.28	12.0	4.75	0.0	1.1	0.14	0.31
84440	RAB11FIP4	11.23	988.0	15.02	78.0	9.01	855.0	2.6	52.0	2.95	126.0	10.07	10.96	7.18	2.41	3.29
84441	MAML2	1.51	113.0	0.0	0.0	3.01	244.0	1.58	22.0	0.03	1.0	1.35	0.0	2.4	1.47	0.03
84443	FRMPD3	0.0	0.0	0.0	0.0	0.63	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	0.0
84444	DOT1L	19.96	1847.54	0.39	2.0	17.17	1707.87	1.88	40.0	2.91	117.0	17.89	0.29	13.68	1.75	3.25
84445	LZTS2	44.31	1110.0	0.0	0.0	63.56	1877.0	13.62	71.0	11.57	154.0	39.72	0.0	50.65	12.63	12.92
84446	BRSK1	2.3	59.0	0.0	0.0	2.55	74.0	1.32	8.0	0.16	2.0	2.06	0.0	2.03	1.23	0.18
84447	SYVN1	71.27	2227.0	0.0	0.0	37.05	1257.0	6.93	51.0	2.91	44.0	63.88	0.0	29.52	6.43	3.25
84448	ABLIM2	2.34	78.0	30.32	65.0	8.92	297.0	4.95	39.0	1.32	18.0	2.1	22.13	7.11	4.59	1.47
84449	ZNF333	3.15	177.8	18.3	56.0	1.25	76.0	4.43	52.1	1.08	29.01	2.82	13.36	1.0	4.11	1.21
8445	DYRK2	3.12	303.0	0.0	0.0	9.57	1009.0	1.29	29.0	2.75	127.0	2.8	0.0	7.63	1.2	3.07
84450	ZNF512	10.69	394.0	0.0	0.0	12.11	486.0	0.93	8.0	3.2	57.0	9.58	0.0	9.65	0.86	3.58
84451	MAP3K21	1.55	98.0	0.0	0.0	5.81	398.0	0.2	3.0	1.02	31.0	1.39	0.0	4.63	0.19	1.14
84455	EFCAB7	2.64	65.0	51.64	101.0	1.95	48.0	1.93	20.0	1.31	22.0	2.36	37.69	1.55	1.79	1.46
84456	L3MBTL3	0.23	10.0	0.0	0.0	4.1	197.0	0.0	0.0	1.04	22.0	0.21	0.0	3.27	0.0	1.17
84457	PHYHIPL	8.53	289.84	0.0	0.0	0.71	24.0	0.0	0.0	0.33	5.0	7.64	0.0	0.56	0.0	0.37
84458	LCOR	2.38	268.0	9.54	67.0	7.62	1109.0	2.89	90.0	2.13	139.0	2.14	6.96	6.07	2.68	2.38
8446	DUSP11	10.9	168.0	0.0	0.0	25.0	417.0	15.04	55.0	21.32	160.0	9.77	0.0	19.92	13.95	23.81
84460	ZMAT1	25.99	814.0	0.0	0.0	0.66	22.0	0.0	0.0	0.0	0.0	23.3	0.0	0.53	0.0	0.0
84461	NEURL4	7.62	425.0	0.0	0.0	15.89	965.0	2.67	35.0	1.78	48.0	6.83	0.0	12.66	2.48	1.99
84464	SLX4	9.64	813.0	0.0	0.0	2.73	261.0	0.44	10.0	0.57	23.0	8.64	0.0	2.18	0.41	0.64
84465	MEGF11	0.1	13.31	25.57	208.68	0.11	16.19	14.82	468.98	1.94	126.29	0.09	18.67	0.09	13.75	2.17
84466	MEGF10	3.86	299.0	0.0	0.0	0.05	5.0	0.0	0.0	0.0	0.0	3.46	0.0	0.04	0.0	0.0
84467	FBN3	0.1	7.0	0.0	0.0	0.02	2.0	0.0	0.0	0.0	0.0	0.09	0.0	0.01	0.0	0.0
8447	DOC2B	0.07	3.0	16.76	67.0	0.21	15.0	1.04	16.0	0.09	3.0	0.06	12.23	0.17	0.97	0.11
8448	DOC2A	0.47	9.29	0.0	0.0	20.32	450.93	2.52	11.73	0.63	8.42	0.42	0.0	16.19	2.34	0.71
8449	DHX16	120.47	2554.0	78.65	81.0	37.74	1005.0	20.38	96.0	7.3	71.0	107.98	57.4	30.07	18.91	8.16
84498	FAM120B	8.64	308.2	22.71	86.0	8.52	395.17	1.98	22.0	0.91	21.0	7.75	16.57	6.79	1.83	1.01
845	CASQ2	0.46	12.0	0.0	0.0	0.04	1.0	0.0	0.0	0.0	0.0	0.41	0.0	0.03	0.0	0.0
8450	CUL4B	13.66	653.0	2.45	7.0	8.9	458.0	4.46	49.0	3.24	76.0	12.25	1.79	7.09	4.14	3.62
84501	SPIRE2	11.57	392.0	0.0	0.0	12.5	460.0	0.0	0.0	3.54	58.0	10.37	0.0	9.96	0.0	3.96
84502	JPH4	0.11	5.0	0.0	0.0	0.08	4.0	0.94	10.0	0.0	0.0	0.1	0.0	0.06	0.87	0.0
84503	ZNF527	2.13	115.56	9.71	32.9	1.25	75.56	9.51	122.67	0.89	23.8	1.91	7.09	0.99	8.82	0.99
84504	NKX6-2	0.13	3.63	0.0	0.0	0.04	1.18	3.05	18.0	0.1	1.38	0.12	0.0	0.03	2.83	0.11
8451	CUL4A	19.2	645.3	0.0	0.0	45.64	1503.7	51.65	139.0	53.56	392.39	17.21	0.0	36.37	47.92	59.82
84513	PLPP5	20.99	279.79	0.0	0.0	29.89	383.91	5.29	25.0	9.19	68.45	18.82	0.0	23.82	4.91	10.26
84514	GHDC	34.2	828.0	84.83	126.0	30.98	813.0	3.86	22.0	2.65	31.0	30.66	61.92	24.68	3.58	2.96
84515	MCM8	4.65	315.5	8.32	54.04	6.96	537.0	4.15	103.82	1.92	63.0	4.17	6.07	5.55	3.85	2.14
84516	DCTN5	5.72	506.0	22.09	133.95	14.57	1453.99	21.8	442.17	11.02	469.8	5.13	16.12	11.61	20.23	12.31
84517	ACTRT3	0.95	15.0	0.0	0.0	1.99	34.0	0.0	0.0	1.95	15.0	0.85	0.0	1.59	0.0	2.18
84518	CNFN	144.76	419.0	428.91	84.0	43.86	133.0	34.39	25.0	28.25	42.0	129.75	313.04	34.95	31.91	31.56
84519	ACRBP	0.6	11.0	0.0	0.0	5.11	102.0	1.83	8.0	0.0	0.0	0.53	0.0	4.07	1.7	0.0
8452	CUL3	6.82	275.0	0.0	0.0	23.53	1034.0	25.98	268.0	15.0	310.0	6.11	0.0	18.75	24.11	16.76
84520	GON7	15.74	151.0	0.0	0.0	22.06	228.0	7.84	18.0	11.9	56.0	14.11	0.0	17.58	7.28	13.29
84522	JAGN1	23.32	362.0	0.0	0.0	68.05	1137.0	24.37	89.0	19.26	147.0	20.9	0.0	54.22	22.61	21.52
84524	ZC3H8	3.06	155.89	131.28	509.62	5.22	174.88	51.01	761.54	5.98	183.21	2.74	95.82	4.16	47.33	6.67
84525	HOPX	0.25	2.0	0.0	0.0	7.24	76.0	0.0	0.0	3.82	15.0	0.23	0.0	5.77	0.0	4.27
84527	ZNF559	6.15	186.0	0.0	0.0	3.68	119.0	2.92	34.0	1.7	36.0	5.51	0.0	2.93	2.71	1.9
84528	RHOXF2	0.52	15.0	15.1	27.0	0.03	1.0	1.02	7.0	0.28	4.0	0.46	11.02	0.03	0.95	0.32
84529	CDIN1	7.52	187.0	0.0	0.0	5.44	158.0	13.19	45.0	0.36	4.0	6.74	0.0	4.33	12.24	0.41
8453	CUL2	7.68	333.0	0.0	0.0	6.48	310.0	5.13	55.0	3.39	71.0	6.88	0.0	5.16	4.76	3.78
84530	SRRM4	0.08	7.0	0.0	0.0	0.0	0.0	0.05	1.0	0.2	9.0	0.07	0.0	0.0	0.04	0.23
84532	ACSS1	75.29	2431.0	0.0	0.0	13.65	490.0	0.0	0.0	2.66	40.0	67.48	0.0	10.87	0.0	2.97
84539	MCHR2	0.0	0.0	7.87	19.0	0.0	0.0	0.43	4.0	0.16	3.0	0.0	5.74	0.0	0.4	0.18
8454	CUL1	22.28	729.0	18.95	37.0	32.22	1145.0	16.98	130.0	12.86	203.0	19.97	13.83	25.67	15.76	14.37
84541	KBTBD8	0.4	20.0	0.0	0.0	0.77	42.0	0.0	0.0	0.87	21.0	0.36	0.0	0.62	0.0	0.97
84542	KIAA1841	3.8	173.0	0.13	0.39	3.06	159.0	1.38	15.0	1.67	38.0	3.4	0.1	2.44	1.28	1.87
84545	MRPL43	168.33	1214.0	101.9	88.0	158.77	1197.0	102.83	188.0	76.2	298.0	150.89	74.37	126.51	95.41	85.1
84547	PGBD1	6.27	235.0	0.0	0.0	1.93	75.0	1.72	13.0	0.13	3.0	5.62	0.0	1.54	1.59	0.15
84548	TMEM185A	10.83	281.0	0.0	0.0	8.73	250.0	2.83	18.0	1.15	15.0	9.7	0.0	6.95	2.62	1.28
84549	MAK16	3.0	111.5	0.0	0.0	15.47	625.03	24.57	215.0	10.59	190.27	2.69	0.0	12.32	22.8	11.83
8455	ATRN	27.44	2052.0	3.98	23.0	5.4	444.0	2.32	21.43	0.56	11.76	24.6	2.9	4.3	2.16	0.62
84552	PARD6G	2.7	109.0	12.56	31.0	0.91	40.0	0.0	0.0	0.0	0.0	2.42	9.17	0.73	0.0	0.0
84553	FAXC	0.14	17.32	14.99	113.06	0.41	41.49	6.3	182.89	1.61	96.06	0.12	10.94	0.33	5.85	1.8
84557	MAP1LC3A	55.83	435.0	107.74	53.0	11.61	102.0	10.71	20.0	8.35	32.0	50.04	78.63	9.25	9.93	9.33
8456	FOXN1	0.0	0.0	0.0	0.0	0.15	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0
84560	MT4	0.0	0.0	0.0	0.0	404.36	123.0	0.0	0.0	126.19	25.0	0.0	0.0	322.2	0.0	140.93
84561	SLC12A8	4.73	171.0	22.73	51.0	7.64	299.0	0.97	8.18	0.23	4.0	4.24	16.59	6.08	0.9	0.26
84572	GNPTG	401.63	4558.39	25.13	29.84	41.95	570.74	9.94	28.0	11.4	61.39	360.01	18.34	33.43	9.22	12.73
8458	TTF2	2.87	297.09	7.18	42.3	4.91	554.05	3.26	78.25	1.3	63.22	2.57	5.24	3.92	3.02	1.45
8459	TPST2	26.57	1049.0	0.0	0.0	13.86	627.0	3.0	39.0	4.19	82.0	23.81	0.0	11.04	2.78	4.68
846	CASR	2.31	257.24	46.9	318.07	1.88	227.44	7.52	196.2	2.32	124.6	2.07	34.23	1.49	6.98	2.59
8460	TPST1	4.18	99.0	0.0	0.0	14.48	415.0	3.26	12.0	1.18	14.0	3.75	0.0	11.54	3.02	1.31
84612	PARD6B	3.1	151.0	54.61	162.67	4.49	238.0	19.12	218.9	10.68	251.09	2.78	39.86	3.58	17.74	11.93
84614	ZBTB37	2.09	571.29	42.12	898.27	0.66	215.71	15.8	1297.68	3.1	522.49	1.88	30.74	0.53	14.66	3.46
84617	TUBB6	28.92	350.84	0.0	0.0	36.06	600.77	37.57	103.95	29.15	197.39	25.92	0.0	28.73	34.86	32.56
84619	ZGPAT	49.91	910.53	0.0	0.0	39.05	771.4	7.04	30.0	8.57	75.0	44.74	0.0	31.12	6.53	9.58
8462	KLF11	15.42	635.0	0.0	0.0	8.38	375.0	13.32	128.0	6.79	135.0	13.82	0.0	6.67	12.36	7.58
84620	ST6GAL2	0.0	0.0	0.44	2.0	1.16	88.0	0.46	8.0	0.14	5.0	0.0	0.32	0.92	0.43	0.16
84622	ZNF594	0.65	35.0	14.78	50.0	2.02	115.0	0.33	4.0	0.32	8.0	0.59	10.79	1.61	0.3	0.36
84623	KIRREL3	0.0	0.0	0.0	0.0	0.03	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0
84624	FNDC1	0.07	5.0	0.0	0.0	0.69	50.0	0.0	0.0	0.0	0.0	0.07	0.0	0.55	0.0	0.0
84626	KRBA1	3.73	149.0	0.0	0.0	6.2	270.0	0.0	0.0	0.21	4.0	3.35	0.0	4.94	0.0	0.23
84627	ZNF469	0.05	8.0	0.0	0.0	0.82	136.0	0.0	0.0	0.0	0.0	0.05	0.0	0.65	0.0	0.0
84628	NTNG2	0.25	10.0	6.36	11.0	0.52	28.0	0.0	0.0	0.15	2.0	0.22	4.64	0.41	0.0	0.16
84629	TNRC18	17.89	2035.0	2.21	10.0	16.21	2025.0	2.55	72.0	1.19	67.0	16.03	1.62	12.91	2.36	1.33
8463	TEAD2	23.79	436.0	0.0	0.0	35.02	782.0	7.87	29.0	7.8	67.0	21.32	0.0	27.91	7.3	8.71
84630	TTBK1	4.29	325.0	0.0	0.0	0.91	77.0	0.0	0.0	0.43	15.0	3.84	0.0	0.73	0.0	0.48
84631	SLITRK2	0.0	0.0	0.0	0.0	0.0	0.0	1.14	11.0	0.1	2.0	0.0	0.0	0.0	1.05	0.11
84632	AFAP1L2	0.84	35.0	0.0	0.0	5.27	232.0	0.76	7.0	0.68	13.0	0.76	0.0	4.2	0.71	0.76
84634	KISS1R	2.49	38.0	0.0	0.0	0.18	3.0	5.81	21.0	0.0	0.0	2.23	0.0	0.14	5.39	0.0
84636	GPR174	0.04	2.0	0.0	0.0	0.16	8.0	0.0	0.0	0.0	0.0	0.04	0.0	0.13	0.0	0.0
8464	SUPT3H	7.84	202.0	0.0	0.0	1.35	40.0	0.0	0.0	0.75	8.0	7.03	0.0	1.08	0.0	0.84
84640	USP38	1.67	124.0	0.0	0.0	5.71	445.0	5.59	101.0	3.98	141.0	1.5	0.0	4.55	5.18	4.44
84641	MFSD14B	14.98	448.54	0.0	0.0	29.75	975.84	6.26	43.0	4.48	76.03	13.43	0.0	23.7	5.81	5.01
84645	C22orf23	1.77	28.0	0.0	0.0	4.17	71.0	6.15	19.0	1.26	10.0	1.59	0.0	3.32	5.71	1.4
84647	PLA2G12B	8.6	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.71	0.0	0.0	0.0	0.0
84648	LCE3D	0.0	0.0	0.0	0.0	0.0	0.0	17.53	17.0	1.01	2.0	0.0	0.0	0.0	16.26	1.12
84649	DGAT2	78.8	1772.0	0.0	0.0	18.97	474.0	1.79	9.0	4.46	46.0	70.64	0.0	15.12	1.66	4.98
84650	EBPL	73.97	586.0	0.0	0.0	128.49	1093.0	11.56	22.0	28.45	111.0	66.3	0.0	102.38	10.73	31.77
84654	SPZ1	0.06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0
84656	GLYR1	25.34	936.0	0.0	0.0	37.68	1562.9	6.73	57.0	8.35	160.0	22.72	0.0	30.02	6.24	9.33
84658	ADGRE3	0.0	0.0	0.0	0.0	0.12	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
84659	RNASE7	0.16	2.0	0.0	0.0	0.08	1.0	0.0	0.0	0.0	0.0	0.15	0.0	0.06	0.0	0.0
84660	CCDC62	0.14	5.0	0.0	0.0	0.42	15.0	0.0	0.0	0.0	0.0	0.13	0.0	0.34	0.0	0.0
84661	DPY30	109.54	522.0	0.0	0.0	249.36	1252.0	338.51	419.0	231.75	558.0	98.19	0.0	198.69	314.09	258.83
84662	GLIS2	25.01	1027.0	0.0	0.0	9.75	435.0	0.0	0.0	0.5	10.0	22.42	0.0	7.77	0.0	0.56
84665	MYPN	0.02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	2.0	0.02	0.0	0.0	0.0	0.09
84666	RETNLB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35	4.0	0.0	0.0	0.0	0.0	2.62
84667	HES7	0.06	1.0	0.0	0.0	0.23	5.0	0.0	0.0	0.0	0.0	0.06	0.0	0.18	0.0	0.0
84668	FAM126A	3.36	271.04	6.24	56.02	2.82	243.01	10.22	157.05	1.25	70.57	3.01	4.55	2.25	9.49	1.39
84669	USP32	15.51	1005.03	0.0	0.0	5.06	366.0	2.06	31.0	2.63	85.0	13.91	0.0	4.03	1.91	2.93
8467	SMARCA5	2.67	224.0	6.65	34.0	11.76	1074.0	4.12	81.0	4.65	188.0	2.39	4.85	9.37	3.82	5.2
84671	ZNF347	1.77	133.0	50.74	179.97	1.08	74.0	16.34	196.62	2.14	59.72	1.58	37.03	0.86	15.16	2.39
84674	CARD6	1.78	72.07	5.08	12.39	1.04	44.3	2.22	21.28	2.76	51.97	1.6	3.7	0.83	2.06	3.08
84675	TRIM55	20.73	496.0	36.6	38.0	0.04	1.0	0.0	0.0	0.09	1.0	18.58	26.72	0.03	0.0	0.1
84676	TRIM63	0.12	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0
84678	KDM2B	8.62	441.0	0.0	0.0	20.61	1065.0	2.04	22.0	2.89	75.0	7.73	0.0	16.42	1.89	3.23
84679	SLC9A7	4.89	345.0	3.55	23.14	2.3	183.0	3.46	82.08	0.9	43.75	4.39	2.59	1.83	3.21	1.01
84680	ACCS	32.82	632.0	0.0	0.0	4.72	96.0	0.0	0.0	0.94	7.0	29.42	0.0	3.76	0.0	1.05
84681	HINT2	255.92	1081.0	0.0	0.0	88.56	400.0	41.69	39.0	51.69	111.0	229.4	0.0	70.57	38.68	57.73
84684	INSM2	0.0	0.0	28.06	51.0	0.03	1.0	0.0	0.0	0.0	0.0	0.0	20.48	0.02	0.0	0.0
84687	PPP1R9B	40.05	1785.0	49.52	135.0	32.04	1552.0	10.4	109.0	4.14	89.0	35.9	36.14	25.53	9.65	4.62
84688	C9orf24	3.71	48.43	34.7	126.22	5.02	34.03	9.5	132.85	2.94	32.82	3.33	25.33	4.0	8.81	3.29
84689	MS4A14	0.48	14.0	0.0	0.0	0.1	4.0	0.0	0.0	0.0	0.0	0.43	0.0	0.08	0.0	0.0
84690	SPATA22	0.18	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0
84691	FAM71F1	1.42	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.0	0.0	0.0
84693	MCEE	8.94	55.0	18.35	6.0	14.1	93.0	12.02	18.0	7.82	24.0	8.01	13.4	11.24	11.16	8.73
84695	LOXL3	1.33	42.43	0.0	0.0	4.04	135.66	0.0	0.0	0.0	0.0	1.19	0.0	3.22	0.0	0.0
84696	ABHD1	9.69	145.9	161.63	147.0	0.58	9.61	6.41	22.27	2.57	18.32	8.69	117.96	0.46	5.94	2.87
84698	CAPS2	1.12	55.0	0.0	0.0	0.12	7.0	0.0	0.0	0.04	1.0	1.01	0.0	0.1	0.0	0.04
84699	CREB3L3	141.09	3682.0	0.0	0.0	0.21	6.0	0.0	0.0	0.08	1.0	126.47	0.0	0.17	0.0	0.09
847	CAT	47.67	1087.0	0.0	0.0	59.73	1477.0	11.88	64.0	17.82	197.0	42.73	0.0	47.59	11.03	19.9
8470	SORBS2	5.28	276.0	0.0	0.0	2.52	147.0	1.0	12.0	0.25	7.0	4.73	0.0	2.01	0.93	0.28
84700	MYO18B	6.9	509.0	0.0	0.0	0.02	1.0	0.0	0.0	0.06	5.0	6.18	0.0	0.01	0.0	0.07
84701	COX4I2	9.87	42.0	0.0	0.0	3.03	14.0	0.0	0.0	0.0	0.0	8.85	0.0	2.42	0.0	0.0
84705	GTPBP3	11.37	298.0	16.34	25.33	18.35	523.0	8.6	52.48	1.64	20.99	10.19	11.92	14.62	7.98	1.84
84706	GPT2	15.69	593.0	0.0	0.0	11.68	535.0	4.02	34.0	4.15	72.0	14.07	0.0	9.3	3.73	4.64
84707	BEX2	0.17	1.0	0.0	0.0	17.57	126.0	5.17	8.0	16.71	53.0	0.15	0.0	14.0	4.8	18.66
84708	LNX1	0.71	38.8	0.0	0.0	3.09	153.43	0.0	0.0	0.46	9.92	0.64	0.0	2.46	0.0	0.51
84709	MGARP	0.0	0.0	0.0	0.0	0.17	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0
84717	HDGFL2	40.12	907.0	0.0	0.0	64.37	1579.0	19.92	106.0	13.28	145.0	35.96	0.0	51.29	18.49	14.83
84720	PIGO	9.19	396.02	0.43	1.99	15.19	607.0	3.13	55.04	1.75	38.94	8.24	0.32	12.1	2.91	1.96
84722	PSRC1	10.3	177.0	0.0	0.0	27.98	509.0	1.7	6.0	3.26	25.0	9.23	0.0	22.29	1.58	3.64
84725	PLEKHA8	6.52	308.0	9.22	45.0	4.6	278.0	1.9	22.0	1.03	27.0	5.84	6.73	3.66	1.76	1.15
84726	PRRC2B	12.82	1566.0	6.59	49.0	30.73	4087.0	3.53	101.0	2.74	161.0	11.49	4.81	24.48	3.27	3.06
84727	SPSB2	7.23	87.0	0.0	0.0	25.95	349.0	9.59	24.0	10.52	54.0	6.48	0.0	20.68	8.9	11.75
8473	OGT	29.05	1802.0	0.0	0.0	17.73	1153.0	2.27	31.0	3.21	90.0	26.04	0.0	14.13	2.11	3.59
